Brand,Name,EWG,Category,Cancer,Allergies,Toxicity,Restriction,Label,Certification
Kiss,"Kiss Impress Press on Manicure Nails, Lilac Crush Im88 X",01,Nail Glue,MODERATE,LOW,LOW,LOW,"Ingredients from packaging:
ACRYLIC ACID, ETHYLHEXYL ACRYLATE, HYDROXYCYCLOHEXYL PHENYL KETONE","Product's animal testing policies,Unknown"
Revolution,Revolution Disney Minnie Mouse False Nails,01,Nail Glue,LOW,LOW,LOW,MODERATE,"Ingredients from packaging:
ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, TOCOPHEROL, ACETYL TRIBUTYL CITRATE, TRIACETIN","Product's animal testing policies,Unknown"
Kiss,Kiss Revolutionary French Nails,01,Nail Glue,LOW,LOW,LOW,MODERATE,"Ingredients from packaging:
ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, RED 7 LAKE (CI 15850:1)","Product's animal testing policies,Unknown"
Nailene,"Nailene So Natural Nails, Short",01,Nail Glue,LOW,LOW,LOW,MODERATE,"Ingredients from packaging:
ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, RED 6*, RED 7*","Product's animal testing policies,Unknown"
Kiss,"Kiss Classy Trendy Shape & Style Medium Length Nails, 83602 Kcs02",01,Nail Glue,LOW,LOW,LOW,MODERATE,"Ingredients from packaging:
GLUE/PEGAMENTO: ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, RED 7LAKE (CI 15850:1)","Product's animal testing policies,Unknown"
Broadway Nails,Broadway Nails Create a Nail Art Kit,01,Nail Glue,LOW,LOW,LOW,LOW,"Ingredients from packaging:
NAILS: ABS PLASTIC PRESS-ON TABS: POLYETHYLENE TEREPHTHALATE, ACRYLATES COPOLYMER","Product's animal testing policies,Unknown"
Kiss,"Kiss Short Court Kurz Nails, Mmd03 X",01,Nail Glue,LOW,LOW,LOW,MODERATE,"Ingredients from packaging:
ABS PLASTIC, GLUE: ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, RED 7 LAKE (CI 15850:1)","Product's animal testing policies,Unknown"
Nailene,"Nailene Ultra Quick Brush on Nail Glue, Pink 77058",01,Nail Glue,LOW,LOW,LOW,MODERATE,"Ingredients from packaging:
ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, RED 6 (CL 15850)","Product's animal testing policies,Unknown"
,"Pretty Woman Faux Nails Glue, Pink",01,Nail Glue,LOW,LOW,LOW,MODERATE,"Ingredients from packaging:
ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, METHYLENE DI-T-BUTYLCRESOL, ACETYL TRIBUTYL CITRATE, TOCOPHEROL, RED 7 (CI 15850)","Product's animal testing policies,Unknown"
Kiss,"Kiss on Trend Translucent Nails, Fj13",01,Nail Glue,LOW,LOW,LOW,MODERATE,"Ingredients from packaging:
GLUE: ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, RED 7 LAKE (CI 15850:1)","Product's animal testing policies,Unknown"
Kiss,"Kiss Jelly Fantasy Translucent Sculpted Nails, Fj09",01,Nail Glue,LOW,LOW,LOW,MODERATE,"Ingredients from packaging:
NAILS: ABS PLASTIC. GLUE: ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, RED 7 LAKE (CI 15850:1)","Product's animal testing policies,Unknown"
,"Impress Kiss Short Length Nails, 83654 Evanesce",02,Nail Glue,MODERATE,LOW,LOW,LOW,"Ingredients from packaging:
ADHESIVE: ACRYLIC ACID, ETHYLHEXYL ACRYLATE, HYDROXYCYCLOHEXYL PHENYL KETONE - PREP PAD: ISOPROPYL ALCOHOL, WATER/AQUA","Product's animal testing policies,Unknown"
,"Chillhouse Chill Tips Iconic Long Lasting Nail Art Manicure, Wavy Baby",02,Nail Glue,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
: ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BHA","Product's animal testing policies,Unknown"
Ardell,"Ardell Professional Nail Addict, French Leopard",02,Nail Glue,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BHA","Product's animal testing policies,PETA Cruelty-free Companies"
Kiss,"Kiss Glue Off Instant False Nail Remover, 80017 Kgo01",02,Nail Glue,LOW,LOW,MODERATE,LOW,"Ingredients from packaging:
GLUE OFF REMOVER: ACETONE, ISOPROPYL ALCOHOL, RICINUS COMMUNIS (CASTOR) SEED OIL, PANTHENOL, LAVANDULA ANGUSTIFOLIA (LAVENDER) OIL, LINALOOL, LIMONENE, GERANIOL, COUMARIN","Product's animal testing policies,Unknown"
Wet N Wild,"Wet N Wild Care Bears Good Vibes Only Artificial Nails, 1114863",02,Nail Glue,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
GLUE INGREDIENTS: ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BHA, RED 7/CI 15850. [2011-1]","Product's animal testing policies,Unknown"
OPI,"O.p.i on Point Instant Press on Mani Nails, Princesses Rule!",02,Nail Glue,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BHA, RED 7 (CI 15850)","Product's animal testing policies,PETA Cruelty-free Companies"
Nail Bliss,"Nailbliss Salon Gel Nails, White Claws Gn158",02,Nail Glue,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
GLUE: ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BHA, RED 7 (CI 15850)","Product's animal testing policies,Unknown"
Kiss,Kiss Powerflex Max Speed Nail Glue,02,Nail Glue,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
ETHYL CYANOACRYLATE, TRIACETIN, POLYMETHYL METHACRYLATE, BHA","Product's animal testing policies,Unknown"
,"L.a. Girl Xtra Drama Nails Kit, Ballerina Wildling Gnt474",02,Nail Glue,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BUTYLATED HYDROXYANISOLE (BHA)","Product's animal testing policies,Unknown"
Ardell,"Ardell Professional Nail Addict, French",02,Nail Glue,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BHA, RED 7 (C115850)","Product's animal testing policies,PETA Cruelty-free Companies"
Kiss,Kiss Maximum Speed Nail Glue,02,Nail Glue,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BHA, UNDECYLENIC ACID","Product's animal testing policies,Unknown"
,"Chillhouse Chill Tips Iconic Long Lasting Nail Art Manicures, Discoteca",02,Nail Glue,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
GLUE INGREDIENTS: ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BHA","Product's animal testing policies,Unknown"
Almar Sales Co,Almar Adhesive Pearl Set,02,Nail Glue,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
ADHESIVE INGREDIENTS: WATER, POLYMETHYL METHACRYLATE, PHENOXYETHANOL, PROPYLENE GLYCOL","Product's animal testing policies,Unknown"
Ardell,"Ardell Professional Nail Addict, Pink Ice",02,Nail Glue,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BHA","Product's animal testing policies,PETA Cruelty-free Companies"
Ardell,Ardell Professional Nail Addict Premium,02,Nail Glue,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BHA","Product's animal testing policies,PETA Cruelty-free Companies"
Nail Bliss,"Nailbliss Salon Gel Nails, Euphoria Gn151",02,Nail Glue,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
GLUE : ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BHA, RED 7 (CI 15850)","Product's animal testing policies,Unknown"
Chillhouse,"Chillhouse Chill Tips Long Lasting Nail Art Manicures, Pirouette",02,Nail Glue,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BHA","Product's animal testing policies,Unknown"
Ardell,"Ardell Professional Nail Addict, Velvet",02,Nail Glue,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BHA, RED 7 (CI 15850)","Product's animal testing policies,PETA Cruelty-free Companies"
Ardell,"Ardell Professional French Nail Addict Nails, Professional Glue, File, Cuticle Stick",02,Nail Glue,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BHA","Product's animal testing policies,PETA Cruelty-free Companies"
Wet N Wild,"Wet N Wild, Care Bears, Think Happy Thoughts Artificial Nails, 1114862",02,Nail Glue,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
GLUE INGREDIENTS: ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BHA, RED 7/CI 15850.","Product's animal testing policies,Unknown"
Ardell,"Ardell Professional Nail Addict, Marble & Diamonds",02,Nail Glue,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BHA","Product's animal testing policies,PETA Cruelty-free Companies"
L.A. Colors,"L.a. Colors Lavish Nail Luxe Finish Nail Tip Kit, Wild Rush Cnt359",02,Nail Glue,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
NAIL GLUE INGREDIENTS: ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BUTYLATED HYDROXYANISOLE (BHA).","Product's animal testing policies,Unknown"
Kiss,"Kiss Super Bond Nail Glue, Dtg01",02,Nail Glue,MODERATE,HIGH,LOW,MODERATE,"Ingredients from packaging:
ETHYL CYANOACRYLATE, POLYMETHYL METHACRYATE, BHT","Product's animal testing policies,Unknown"
,"L.a. Girl Xtra Drama Nails, Mani Fest Ballerina Gnt473",02,Nail Glue,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
NAIL GLUE: ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BUTYLATED HYDROXYANISOLE (BHA)","Product's animal testing policies,Unknown"
Ardell,"Ardell Professional Nail Addict, Sun Dial",02,Nail Glue,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BHA","Product's animal testing policies,PETA Cruelty-free Companies"
Revolution,"Revolution Clueless False Nails, Nail Glue, Tai",02,Nail Glue,LOW,MODERATE,LOW,LOW,"Ingredients from packaging:
GLUE: ETHOXYETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BHA, CI 15850 (RED 7)","Product's animal testing policies,Unknown"
,"Asp Bonding Acrylic Powder, White",02,Nail Glue,LOW,LOW,LOW,MODERATE,"Ingredients from packaging:
MAY CONTAIN: ACRYLATES COPOLYMER, POLYETHYLMETHACRYLATE, BENZOYL PEROXIDE. +/- CI 15850 (RED 6), CI 77891 (TITANIUM DIOXIDE), CI 77499 (IRON OXIDES)","Product's animal testing policies,Unknown"
Kiss,"Kiss Super Bond Nail Glue, Pink",02,Nail Glue,MODERATE,HIGH,LOW,MODERATE,"Ingredients from packaging:
ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BHT, RED 7 (CI 15850)","Product's animal testing policies,Unknown"
Revolution,"Revolution Clueless False Nails, Nail Glue, Cher",02,Nail Glue,LOW,MODERATE,LOW,LOW,"Ingredients from packaging:
ETHOXYETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BHA, CI 15850 (RED 7)","Product's animal testing policies,Unknown"
Revolution,"Revolution Clueless False Nails, Nail Glue, Dionne",02,Nail Glue,LOW,MODERATE,LOW,LOW,"Ingredients from packaging:
ETHOXYETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BHA, CI 15850 (RED 7)","Product's animal testing policies,Unknown"
,"Clutch Nails Coffin Nails, Pink Ombre Cff107",03,Nail Glue,MODERATE,LOW,MODERATE,HIGH,"Ingredients from packaging:
GLUE: ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, TETRAHYDROFURAN, SULFUR DIOXIDE, RED 7","Product's animal testing policies,Unknown"
Kiss,"Kiss Nail, Fv56 X",03,Nail Glue,MODERATE,HIGH,LOW,HIGH,"Ingredients from packaging:
ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BHT, RED 22 (CI 45380)","Product's animal testing policies,Unknown"
Kiss,Kiss Fantasy Collection Gel Long Length Nails,03,Nail Glue,MODERATE,HIGH,LOW,MODERATE,"Ingredients from packaging:
NAILS: ABS PLASTIC GLUE: ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BHT, RED 22 (CI 45380) ADHESIVE TABS: ACRYLIC ACID, ETHYLHEXYL ACRYLATE, HYDROXYCYCLOHEXYL PHENYL KETONE","Product's animal testing policies,Unknown"
Kiss,"Kiss Nail Glue, Pink Gel",03,Nail Glue,MODERATE,LOW,MODERATE,HIGH,"Ingredients from packaging:
ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, TETRAHYDROFURAN, SULFUR DIOXIDE, RED 7 (CI 15850:1)","Product's animal testing policies,Unknown"
Kiss,"Kiss Fantasy Voguish Long Length Nails, 83593 Kvf01",03,Nail Glue,MODERATE,HIGH,LOW,MODERATE,"Ingredients from packaging:
NAILS: ABS PLASTIC - MADE IN CHINA. GLUE: ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BHT, RED 22 (CI 45380) - MADE IN TAIWAN ADHESIVE TABS: ACRYLIC ACID, ETHYLHEXYL ACRYLATE, HYDROXYCYCLOHEXYL PHENYL KETONE - MADE IN KOREA.","Product's animal testing policies,Unknown"
Kiss,"Kiss Fantasy Collection Ready to Wear Gel Medium Length Nails, 84116",03,Nail Glue,MODERATE,HIGH,LOW,MODERATE,"Ingredients from packaging:
NAILS: ABS PLASTIC GLUE: ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BHT, RED 22 (CI 45380)-MADE IN TAIWAN: ACRYLIC ACID, ETHYLHEXYL ACRYLATE, HYDROXYCYCLOHEXYL PHENYL KETONE","Product's animal testing policies,Unknown"
,"Clutch Nails Square Nails, Natural Nude Squ107",03,Nail Glue,MODERATE,LOW,MODERATE,HIGH,"Ingredients from packaging:
GLUE: ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, TETRAHYDROFURAN, SULFUR DIOXIDE, RED 7","Product's animal testing policies,Unknown"
Kiss,"Kiss Powerflex Nail Glue, Pink Bkp139",03,Nail Glue,LOW,MODERATE,MODERATE,MODERATE,"Ingredients from packaging:
ETHYL CYANOACRYLATE, TRIACETIN, POLYMETHYL METHACRYLATE, BHA, PROPYLENE CARBONATE, SULFUR DIOXIDE, RED 7 LAKE","Product's animal testing policies,Unknown"
,Clutch Nails Miss Chella Reusable Oval Nails,03,Nail Glue,MODERATE,LOW,MODERATE,HIGH,"Ingredients from packaging:
GLUE: ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, TETRAHYDROFURAN, SULFUR DIOXIDE, RED 7","Product's animal testing policies,Unknown"
,"Clutch Nails Coffin Nails, Greek Goddess Cff110",03,Nail Glue,MODERATE,LOW,MODERATE,HIGH,"Ingredients from packaging:
GLUE: ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, TETRAHYDROFURAN, SULFUR DIOXIDE, RED 7","Product's animal testing policies,Unknown"
Kiss,"Kiss Fantasy Collection Gel Ready to Wear Gel Long Length Nails, 84133 Kgf105S",03,Nail Glue,MODERATE,HIGH,LOW,MODERATE,"Ingredients from packaging:
NAILS: ABS PLASTIC GLUE: ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BHT, RED 22 (CI 45380) ADHESIVE TABS: ACRYLIC ACID, ETHYLHEXYL ACRYLATE, HYDROXYCYCLOHEXYL PHENYL KETONE","Product's animal testing policies,Unknown"
,"Clutch Nails Coffin Nails, Sugar Baby Cff103",03,Nail Glue,MODERATE,LOW,MODERATE,HIGH,"Ingredients from packaging:
GLUE: ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, TETRAHYDROFURAN, SULFUR DIOXIDE, RED 7","Product's animal testing policies,Unknown"
,"Clutch Nails Reusable Round Nails, Rnd101",03,Nail Glue,MODERATE,LOW,MODERATE,HIGH,"Ingredients from packaging:
GLUE: ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, TETRAHYDROFURAN, SULFUR DIOXIDE, RED 7","Product's animal testing policies,Unknown"
Kiss,"Kiss Nail, Fv56 X",03,Nail Glue,MODERATE,HIGH,LOW,HIGH,"Ingredients from packaging:
ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BHT, RED 22 (CI 45380)","Product's animal testing policies,Unknown"
Kiss,"Kiss Mega Hold Nail Glue, Pink Dgbgl03",03,Nail Glue,MODERATE,LOW,LOW,HIGH,"Ingredients from packaging:
ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, TETRAHYDROFURAN, TRIETHYLENE GLYCOL, RED 7 (CI 15850)","Product's animal testing policies,Unknown"
Kiss,"Kiss Short Salon Design Nails, Se01",03,Nail Glue,MODERATE,HIGH,LOW,HIGH,"Ingredients from packaging:
GLUE: ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BHT, RED 22 (CI 45380)","Product's animal testing policies,Unknown"
Kiss,"Kiss Voguish Fantasy Nails, Glow in the Dark Fv01 Hx",03,Nail Glue,MODERATE,HIGH,LOW,HIGH,"Ingredients from packaging:
ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BHT, RED 22 (CI 45380)","Product's animal testing policies,Unknown"
Kiss,"Kiss Short Salon Color Nails, Sc02 Hxip",03,Nail Glue,MODERATE,HIGH,LOW,HIGH,"Ingredients from packaging:
ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BHT, RED 22 (CI 45380)","Product's animal testing policies,Unknown"
Kiss,"Kiss Salon Design Nails, Long SE04",03,Nail Glue,MODERATE,HIGH,LOW,HIGH,"Ingredients from packaging:
GLUE: ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BHT, RED 22 (CI 45380)","Product's animal testing policies,Unknown"
Kiss,"Kiss Voguish Fantasy Nails, Kvf05",03,Nail Glue,MODERATE,HIGH,LOW,HIGH,"Ingredients from packaging:
GLUE: ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BHT, RED 22 (CI 45380)","Product's animal testing policies,Unknown"
Kiss,"Kiss Salon Design Nails, Se03",03,Nail Glue,MODERATE,HIGH,LOW,HIGH,"Ingredients from packaging:
GLUE: ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BHT, RED 22 (CI 45380)","Product's animal testing policies,Unknown"
Kiss,"Kiss Gel Fantasy Collection Long Length Sculpted Nail, Kgfs03",04,Nail Glue,MODERATE,HIGH,LOW,HIGH,"Ingredients from packaging:
NAILS/UNAS: ABS PLASTIC - MADE IN CHINA. GLUE/PEGAMENTO: ETHYL CYANOACRYLATE, POLYMETHYL METHACRYLATE, BHT, RED 22 (CI 45380)-MADE IN TAIWAN. ADHESIVE TABS/ADHESIVO: ACRYLIC ACID, ETHYLHEXYL ACRYLATE, HYDROXYCYCLOHEXYL PHENYL KETONE - MADE IN KOREA.","Product's animal testing policies,Unknown"
Kiss,"Kiss Acrylic Fill Kit, AK105",04,Nail Glue,MODERATE,HIGH,LOW,HIGH,"Ingredients from packaging:
ACRYLIC LIQUID: ETHYL METHACRYLATE, HEMA, GLYCOL DIMETHACRYLATE, DIMETHYLTOLYLAMINE, BENZOPHENONE-3, HYDROQUINONE, VIOLET 2 (CI 60725). ACRYLIC POWDER: POLYETHYLMETHACRYLATE, ACRYLATES COPOLYMER, BENZOYL PEROXIDE, PEG-12 DIMETHICONE","Product's animal testing policies,Unknown"
Kiss,"Kiss Classy Nails, Cs08",05,Nail Glue,LOW,HIGH,LOW,HIGH,"Ingredients from packaging:
Ethyl Cyanoacrylate, Polymethyl Methacrylate, Red 7 Lake (CI 15850:1)","Product's animal testing policies,Unknown"
,Asp Brush on Colored Builder Gel With Calcium,05,Nail Glue,MODERATE,HIGH,LOW,HIGH,"Ingredients from packaging:
DI-HEMA TRIMETHYLHEXYL DICARBAMATE, ISOBORNYL METHACRYLATE, HEMA, HYDROXYPROPYL METHACRYLATE, ETHYL TRIMETHYLBENZOYL PHENYLPHOSPHINATE, HYDROXYCYCLOHEXYL PHENYL KETONE, ACRYLIC ACID, CALCIUM PANTOTHENATE, ETHYL ACETATE, BUTYL ACETATE, PEG-9 DIMETHACRYLATE, ISOPROPYL ALCOHOL, TRIMETHYLBENZOYL DIPHENYLPHOSPHINE OXIDE, BHT, MAY CONTAIN: +/-: CI 60725 (VIOLET 2), CI 77891 (TITANIUM DIOXIDE), CI 77491 (IRON OXIDES), CI 77492 (IRON OXIDES), CI 77499 (IRON OXIDES).","Product's animal testing policies,Unknown"
DASHING DIVA,"Dashing Diva, Gloss Ultra Shine Gel Palette",05,Nail Glue,MODERATE,LOW,MODERATE,HIGH,"Ingredients from packaging:
POLYURETHANE-11, ACRYLATES COPOLYMER, SILICA, +/- MAY CONTAIN (POLYESTER-5, CHROMIUM OXIDE GREENS (CI 77288), IRON OXIDES (CI 77499), RED 36 (CI 12085), MANGANESE VIOLET (CI 77742), ALUMINUM HYDROXIDE (CI 77002), BLUE 1 LAKE (CI 42090), SYNTHETIC FLUORPHLOGOPITE, TITANIUM DIOXIDE (CI 77891), POLYETHYLENE TEREPHTHALATE, POLYURETHANE 33, ALUMINUM POWDER (CI 77000), TIN OXIDE)","Product's animal testing policies,Unknown"
DASHING DIVA,"Dashing Diva Gloss Ultra Shine Gel Palette Nail Strips,spell Book Secrets Gs436",06,Nail Glue,MODERATE,MODERATE,MODERATE,HIGH,"Ingredients from packaging:
GLOSS: POLYURETHANE-11, ACRYLATES COPOLYMER, SILICA, POLYESTER-5, SYNTHETIC FLUOROPHLOGOPITE; POLYETHYLENE TEREPHTHALATE, ALUMINUM HYDROXIDE, TIN OXIDE. MAY CONTAIN: CHROMIUM OXIDE GREEN, IRON OXIDES, RED 36, MANGANESE VIOLET, BLUE 1 LAKE, TITANIUM DIOXIDE, ALUMINUM POWDER. PREP PAD: ISOPROPYL ALCOHOL, WATER/AQUA/EAU, ACRYLATES/OCTYLACRYLAMIDE COPOLYMER, AMINOMETHYL PROPANOL, TOCOPHERYL ACETATE","Product's animal testing policies,Unknown"
