Brand,Name,EWG,Category,Cancer,Allergies,Toxicity,Restriction,Label,Certification
Babo Botanicals,"Babo Botanicals Calming Shampoo Bubble Bath & Wash, Lavender & Meadowsweet",EWG Verified,Baby Bubble Bath,,,,,"Ingredients from packaging:
Water (Aqua), Sodium Lauroyl Methyl Isethionte, Coco Betaine, Coco-Glucoside, Glycerin, Sodium Methyl Cocoyl Taurate, Organic Aloe Barbadensis (Aloe Vera) Leaf Juice*, Lavandula Angustifolia (Lavender) Flower Oil, Lavandula Hybrida (Lavandin) Oil, Anthemis Nobilis (Chamomile) Flower Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Organic Argania Spinosa (Argan) Kernel Oil*, Organic Butyrospermum Parkii (Shea) Butter*, Organic Cocos Nucifera (Coconut) Oil*, Organic Molasses*, Xanthan Gum, Capryloyl Glycine, Organic Rosmarinus Officinalis (Rosemary) Leaf Extract*, Guar Hydroxypropyltrimonium Chloride, Organic Nutri-Soothe Complex [Glycerin*, Calendula Officinalis Flower Extract*, Chamomilla Recutita (Matricaria) Flower Extract*, Nasturtium Officinale (Watercress) Flower/Leaf Extract*, Pueraria Lobata (Kudzu Root) Root Extract*, Spiraea Ulmaria (Meadowsweet) Flower Extract*], Avena Sativa (Oat) Kernel, Potassium Sorbate, Sodium Chloride, Citric Acid
Warnings from packaging:
Although Product smells yummy, for external use only. Avoid Eye Area. Discontinue use if irritation or redness occurs. Keep out of reach of children.","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies"
Proudly,Proudly Gentle Baby Wash,EWG Verified,Baby Shampoo,,,,,"Ingredients from packaging:
aqua/water/eau, sodium laurylglucosides hydroxypropylsulfonate, sodium methyl cocoyl taurate, cocamidopropyl hydroxysultaine, sodium bis-hydroxyethylglycinate coco-glucosides crosspolymer, sodium stearoyl lactylate, citric acid, aloe barbadensis leaf juice, simmondsia chinensis (jojoba) seed oil, helianthus annuus (sunflower) seed oil, cocos nucifera (coconut) oil, lavandula hybrida (lavender) oil, anthemis nobilis (chamomile) flower oil, salvia sclarea (clary) oil, polyacrylate crosspolymer-6, potassium sorbate, tocopheryl acetate, sodium benzoate, linalool
Directions from packaging:
Gently bathe your littlest love with a calming, soft wash that cleans them up from head-to-toe without stripping moisture.
Tip: use warm water (never hot!) and a clean washcloth. When clean, gently pat dry.","EWG Verified,Product's animal testing policies,Leaping Bunny"
made of,"made of Baby Hand Soap, Lavender",EWG Verified,Baby Soap,,,,,"Ingredients from packaging:
Water (Agua), Organic Coconut (Cocos Nucifera) Oil, Potassium Hydroxide*, Organic Extra Virgin Olive (Olea Euroapea) Oil, Organic Aloe Vera (Aloe Barbadensis) Juice, Organic Rosemary (Rosmarinus Officinalis) Extract, Non-GMO Mixed Tocopherols, Organic Lavandin (Lavandula Hybrida) Essential Oil
Warnings from packaging:
0","EWG Verified,Product's animal testing policies,Unknown"
Babo Botanicals,Babo Botanicals Sensitive Baby Fragrance Free Newborn Foam Wash,EWG Verified,Baby Shampoo,,,,,"Ingredients from packaging:
Aqua, Coco Glucoside, Glycerin, Heptyl Glucoside, Sodium Chloride, Organic Coconut (Cocos Nucifera) Oil, Organic Butyrospermum Parkii (Shea) Butter, Organic Theobroma Cacao (Cocoa) Seed Butter, Organic Aloe Barbadensis Leaf Juice, Avena Sativa (Oat) Kernel Extract, Glyceryl Caprylate, Caprylhydroxamic Acid, Citric Acid, Pueraria Lobata (Kudzu) Root Extract*, Calendula Officinalis Flower Extract*, Chamomilla Recutita (Matricaria) Flower Extract*, Nasturtium Officinale (Watercress) Flower/Leaf Extract*, Spiraea Ulmaria (Meadowsweet) Flower Extract* *CERTIFIED ORGANIC INGREDIENTS
Warnings from packaging:
For external use only. Discontinue use if irritation or redness occurs. Keep out of reach of children.","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies"
Offspring,Offspring Gentle Head-to-Toe Wash,EWG Verified,Baby Shampoo,,,,,"Ingredients from packaging:
Aloe Barbadensis (Aloe Vera) Leaf Juice*, Decyl Glucocide, Coco-Glucoside, Glycerin**, Calendula Officinalis (Calendula) Flower*, Olea Europaea (Olive) Leaf*, Matricaria Chamomilla (Recutita-Chamomile) Flower Extract*, Glyceryl Oleate, Sodium Cocoyl Glutamate, Xanthan Gum, Lavandula Angustifolia (Lavender) Flower Oil*, Calendula Officinalis Flower*, Olea Europaea (Olive) Fruit Oil*, Anthemis Nobilis (Roman Chamomile) Oil*, Tocopherol (Natural Vitamin E), Calendula Officinalis (Marigold) Flower Extract*, Chamomila Recutita (Matricaria) Flower Extract*, Helianthus Annuus (Sunflower) Oil, Dehydroacetic Acid, Benzyl Alcohol, Potassium Hydroxide, Water (Aqua), Lactic Acid
Warnings from packaging:
Store below 30C. For external use only. Avoid contact with eyes","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies"
Adorable Baby,Adorable Baby Natural Baby Shampoo + Body Wash,EWG Verified,Baby Shampoo,,,,,"Ingredients from packaging:
Water, Decyl Glucoside, Cocamidopropyl Hydroxysultaine, Coco-Glucoside, Glycerin, Glyceryl Oleate, Sorbitan Oleate Decylglucoside Crosspolymer, Glyceryl Caprylate, Glyceryl Undecylenate, Persea Gratissima (Avocado) Oil, Butyrospermum Parkii (Shea) Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Adansonia Digitata Seed (Baobab) Oil, Xanthan Gum, Citrus Paradisi (Grapefruit) Peel Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Artemisia Pallens Flower/Leaf Oil, Vanilla Planifolia Fruit Extract, Sodium Phytate.
Warnings from packaging:
For external use only. Our Shampoo Wash is ph balanced but avoid direct contact with eyes. Stop use if irritation occurs.","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies,Leaping Bunny"
Daily Jungle Kids,Daily Jungle Kids Rush Brush,EWG Verified,Baby Lotion,,,,,"Ingredients from packaging:
Helianthus Annuus (Sunflower) Seed Oil, Caprylic/Capric Triglyceride, Cocos Nucifera (Coconut) Oil, Glycerin, Water, Avena Sativa (Oat) Kernel Oil, Althaea Officinalis (Marshmallow) Root Extract, Theobroma Cacao (Cocoa) Butter, Butyrospermum Parkii (Shea) Butter, Limnanthes Alba (Meadowfoam) Seed Oil, Hippophae Rhamnoides Oil, Simmondsia Chinensis (Jojoba) Oil, Vanilla Planifolia (Vanilla) Oil, Sucrose Laurate, Sucrose Stearate","EWG Verified,Product's animal testing policies,Unknown"
Everyone,"Everyone Baby Bath, Chamomile + Lavender",EWG Verified,Baby Shampoo,,,,,"Ingredients from packaging:
Puriï¬ed Water, Cocamidopropyl Hydroxysultaine, Sodium Myristoyl Sarcosinate, Sodium Lauroamphoacetate, Caprylyl/Capryl Glucoside, Sodium Lauroyl Glutamate, Panthenol, Niacinamide, Oat Beta Glucan, Hydrolyzed Quinoa Protein, Avena Sativa (Oat) Kernel Extract, Calendula Ofï¬cinalis Flower Extract, Lavandula Angustifolia (Lavender) Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Cananga Odorata Flower Oil, Anthemis Nobilis Flower Oil, Organic Aloe Barbadensis Leaf, Organic Chamomilla Recutita (Matricaria) Flower Extract, Organic Calendula Ofï¬cinalis Flower Extract, Organic Camelia Sinensis Leaf Extract, Sodium Phytate, Citric Acid, Potassium Sorbate, Sodium Levulinate
Warnings from packaging:
N/A","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies,Leaping Bunny"
Whamisa,Whamisa Organic Aloe Baby Hair & Body Cleanser,EWG Verified,Baby Shampoo,,,,,"Ingredients from packaging:
*Aloe Maculata Leaf Extract, **Decyl Glucoside, **Disodium Cocoyl Glutamate, **Palm Kernel/Coco Glucoside, *Camellia Japonica Seed Oil, *Lactobacillus/Maculata Leaf Aloe Barbadensis Ferment Filtrate, *Lactobacillus/Avena Sativa (Oat) Kernel Ferment Filtrate, *Lactobacillus/Rice Ferment Filtrate, *Helichrysum Italicum Extract, *Coix Lacryma-Jobi Ma-yuen Seed Extract, *Avena Sativa (Oat) Kernel Extract, *Rhodiola Rosea Root Extract, *Brassica Oleracea Italica (Broccoli) Extract, *Olea Europaea (Olive) Leaf Extract, ***Scutellaria Baicalensis Root Extract, ***Paeonia Suffruticosa Root Extract, ***Glycyrrhiza Glabra (Licorice) Root Extract, Xanthan Gum, Cyamopsis Tetragonoloba (Guar) Gum, Sodium Chloride, Jasminum Grandiflorum (Jasmine) Oil, Salvia Officinalis (Sage) Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Aniba Rosaeodora (Rosewood) Wood Oil.
Warnings from packaging:
[Precautions] Stop use if product causes irritation. If symptoms continue, seek medical advice. Do not use on wounds. Keep out of direct sunlight and extreme temperatures. For external use. Keep out of reach of children. Avoid contact with eyes.","EWG Verified,Product's animal testing policies,Unknown"
Dabble Ducky,Dabble Ducky Infant Wash,EWG Verified,Baby Soap,,,,,"Ingredients from packaging:
Water (Aqua), Cocamidopropyl Hydroxysultaine, Beta-Glucan, Coco-Glucoside, Sodium Laurylglucosides Hydroxylpropylsulfonate, Gluconolactone, Sodium Benzoate
Warnings from packaging:
Use only as directed. Excell use or prolonged exposure may cause irritation to skin and urinary tract. Discontinue if rash, redness or itching occurs. Consult your physician if irritation persists. Keep out of the reach of children except under adult supervsion. Avoid contact with eyes.","EWG Verified,Product's animal testing policies,Unknown"
Pipette,"Pipette Body Wash + Bubble Bath, Calming Lavender",EWG Verified,Baby Soap,,,,,"Ingredients from packaging:
Water/Aqua/Eau, Cocamidopropyl Hydroxysultaine, Sodium Lauroyl Methyl Isethionate, Glycerin, Pyrus Malus (Apple) Fruit Extract, Decyl Glucoside, Caprylyl/Capryl Glucoside, Squalane, Lavandula Angustifolia (Lavender) Oil, Vanilla Planifolia (Vanilla) Fruit Extract, Sodium Gluconate, Caprylic/Capric Triglyceride, Sodium Benzoate, Trisodium Ethylenediamine Disuccinate, Sodium Dehydroacetate, Sodium Chloride, Citric Acid, Linalool","EWG Verified,Product's animal testing policies,Unknown"
Proudly,Proudly Gentle Touch Baby Wipes,EWG Verified,Baby Soap,,,,,"Ingredients from packaging:
water, glycerin, sodium benzoate, citric acid, ethylhexylglycerin, caprylyl/capryl glucoside, caprylyl glycol, aloe barbadensis leaf juice, butyrospermum parkii (shea butter) oil
Directions from packaging:
When the mess is here, there...everywhere, keep your littlest love clean and comfortable with our gentle touch baby wipes. Lift up the gold heart sticker from the tip, pull out a wipe, and swipe shut the seal it up to keep it moist. Left it open and wipes dry? Add a little water and they'll be good to go!","EWG Verified,Product's animal testing policies,Leaping Bunny"
Pipette,"Pipette Baby Shampoo + Wash , Vanilla + Ylang Ylang",EWG Verified,Baby Shampoo,,,,,"Ingredients from packaging:
Water/Aqua/Eau, Decyl Glucoside, Sodium Lauroyl Lactylate, Glycerin, Coco-Glucoside, Glycolipids, Squalane, Citric Acid, Vanillin, Cananga Odorata Flower Oil, Magnesium Chloride, Guar Hydroxypropyltrimonium Chloride, Triethyl Citrate, Sodium Benzoate, Juniperus Virginiana Oil, Sodium Dehydroacetate, Anisaldehyde, Benzyl Acetate, Sodium Gluconate.
Warnings from packaging:
Use only as directed above. Avoid contact with eyes. For external use only.","EWG Verified,Product's animal testing policies,Unknown"
Hello Bello,"Hello Bello Premium Shampoo and Body Wash, Calming Soft Lavender",EWG Verified,Baby Shampoo,,,,,"Ingredients from packaging:
Water, Sodium Laurylglucosides Hydroxypropylsulfonate, Cocamidopropyl Hydroxysultaine, Sodium Lauroyl Methyl Isethionate, Glycerin, Sodium Methyl Cocoyl Taurate, Aloe Barbadensis Leaf Juice*, Helianthus Annuus (Sunflower) Seed Oil*, Simmondsia Chinensis (Jojoba) Seed Oil*, Persea Gratissima (Avocado) Fruit Extract*, Calendula Officinalis Flower Extract*, Cucumis Sativus (Cucumber) Fruit Extract*, Lavandula Angustifolia (Lavender) Oil, Sodium Chloride, 1,2-Hexanediol, Hydroxyacetophenone, Dehydroacetic Acid, Tetrasodium Glutamate Diacetate, Citric Acid
*Organic
Warnings from packaging:
Use Your Noggin: External use only. Avoid eye contact. Stop use if negative effects develop.","EWG Verified,Product's animal testing policies,Unknown"
ATTITUDE,"ATTITUDE Baby Leaves 2-in-1 Foaming Wash, Fragrance-Free",EWG Verified,Baby Soap,,,,,"Ingredients from packaging:
Aqua / water / eau, decyl glucoside, coco-glucoside, glycerin, dicaprylyl ether, glyceryl oleate, citric acid, sodium benzoate, lauryl alcohol, potassium sorbate, vaccinium angustifolium (blueberry / bleuet) leaf extract, maltodextrin, moringa oleifera seed extract.
Warnings from packaging:
FOR EXTERNAL USE ONLY.","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies"
ATTITUDE,"ATTITUDE Baby Leaves 2-in-1 Foaming Wash, Orange Pomegranate",EWG Verified,Baby Soap,,,,,"Ingredients from packaging:
Aqua / water / eau, decyl glucoside, coco-glucoside, glycerin, dicaprylyl ether, glyceryl oleate, citric acid, sodium benzoate, lauryl alcohol, potassium sorbate, vaccinium angustifolium (blueberry / bleuet) leaf extract, maltodextrin, moringa oleifera seed extract, triethyl citrate, methylbenzyl acetate (sweet fruit), allyl heptanoate (sweet fruit), gamma-undecalactone (sweet fruit).
Warnings from packaging:
FOR EXTERNAL USE ONLY.","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies"
EllaOla,EllaOla Baby Shampoo & Body Wash,EWG Verified,Baby Shampoo,,,,,"Ingredients from packaging:
Water (Aqua), Sodium Laurylglucosides Hydroxypropylsulfonate, Cocamidopropyl Hydroxysultaine, Glycerin, Coco-Glucoside, Sodium Methyl Cocoyl Taurate, Laminaria Ochroleuca Extract, Kappaphycus Alvarezii Extract, Cocos Nucifera (Coconut) Water, Vaccinium Angustifolium (Blueberry) Fruit Extract, Punica Granatum Fruit Extract, Cucumis Sativus (Cucumber) Fruit Water, Cucumis Sativus (Cucumber) Seed Extract, Caesalpinia Spinosa Fruit Extract, Caprylic/Capric Triglyceride, Trehalose, Maltodextrin, Gluconolactone, Sodium Benzoate, Citric Acid, Caprylhydroxamic Acid
Warnings from packaging:
For external use only. Avoid contact with eyes. Keep out of reach of children.","EWG Verified,Product's animal testing policies,Unknown"
Offspring,Offspring Rinse-Free Baby Bum Cleansing Spray,EWG Verified,Baby Soap,,,,,"Ingredients from packaging:
Aloe barbadensis (Aloe Vera) Leaf Juice*, Glycerin**, Calendula officinalis (Calendula) Flower*, Olea europaea (Olive) Leaf *, Matricaria chamomilla (recutita Chamomile) Flower* Extract, Decyl Glucoside, Sodium Cocoyl Glutamate, Coco-glucoside, Lavandula angustifolia (Lavender) Flower oil*, Citrus reticulata (Mandarin) Peel Oil*, Pelargonium graveolens (Geranium) Flower Oil*, Calendula officinalis Flower*, Helianthus annuus (Sunflower) Oil, Olea europaea (Olive) fruit oil*, Tocopherol (Natural Vitamin E), Lactic Acid, Potassium Hydroxide, Dehydroacetic Acid, Benzyl Alcohol, Water (Aqua)
Warnings from packaging:
Store below 30C. For external use only. Avoid contact with eyes","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies"
Mustela,"Mustela Soothing Cleansing Gel, Fragrance Free",EWG Verified,Baby Soap,,,,,"Ingredients from packaging:
AQUA/WATER/EAU, GLYCERIN, COCO-GLUCOSIDE, DISODIUM COCOAMPHODIACETATE, PEG-150 DISTEARATE, DISODIUM COCOYL GLUTAMATE, CITRIC ACID, GLYCERYL CAPRYLATE, POTASSIUM SORBATE, SODIUM COCOYL GLUTAMATE, LECITHIN, TOCOPHEROL, MALTODEXTRIN*, SACCHARIDE HYDROLYSATE*, PERSEA GRATISSIMA (AVOCADO) FRUIT EXTRACT.","EWG Verified,Product's animal testing policies,Unknown"
Wash with Water,"Wash with Water 3-in-1 Baby Cleanser, Unscented",EWG Verified,Baby Bubble Bath,,,,,"Ingredients from packaging:
Aqua, Sodium Lauroyl Methyl Isethionte, Coco Betaine, Coco-Glucoside, Glycerin, Sodium Methyl Cocoyl Taurate, Organic Aloe Barbadensis (Aloe Vera) Leaf Juice, Organic Argania Spinosa (Argan) Kernel Oil, Organic Butyrospermum Parkii (Shea) Butter, Organic Cocos Nucifera (Coconut) Oil, Organic Theobroma Cacao (Cocoa) Seed Butter, Organic Molasses, Capryloyl Glycine, Organic Rosmarinus Officinalis (Rosemary) Leaf Extract, Organic Calendula Officinalis Oil, Guar Hydroxypropyltrimonium Chloride, Potassium Sorbate, Xanthan Gum, Sodium Chloride, Citric Acid.
Warnings from packaging:
For external use only. Avoid contact with eyes. If any adverse reaction develops, stop use and contact your physician.","EWG Verified,Product's animal testing policies,Leaping Bunny"
Soap for Goodness Sake,"Soap for Goodness Sake Handmade Soap, Lavender Baby",EWG Verified,Baby Soap,,,,,"Ingredients from packaging:
Saponified Organic Extra Virgin Olive Oil (Sodium Olivate), Distilled Water, Lavandula Angustifolia (Lavender) Flower Oil, Cinnamomum Zeylanicum (Cinnamon) Leaf Oil,
Warnings from packaging:
Because this is a natural soap, it is not tearless, please ensure you avoid the eye area and be careful when rinsing their hair.","EWG Verified,Product's animal testing policies,Unknown"
made of,"made of Baby Hand Soap, Sweet Orange",EWG Verified,Baby Soap,,,,,"Ingredients from packaging:
Water (Agua), Organic Coconut (Cocos Nucifera) Oil, Potassium Hydroxide*, Organic Extra Virgin Olive (Olea Europaea) Oil, Organic Aloe Vera (Aloe Barbadensis) Juice, Organic Rosemary (Rosmarinus Officinalis) Extract, Non-GMO Mixed Tocopherols, Organic Sweet Orange (Citrus Sinensis) Essential Oil
Warnings from packaging:
0","EWG Verified,Product's animal testing policies,Unknown"
Babo Botanicals,"Babo Botanicals Sensitive Baby Shampoo & Wash, Fragrance Free",EWG Verified,Baby Shampoo,,,,,"Ingredients from packaging:
Water (Aqua), Sodium Methyl Cocoyl Taurate, Glycerin, Sodium C14-16 Olefin Sulfonate, Butyrospermum Parkii (Shea) Butter, Aloe Barbadensis (Aloe Vera) Flower Extract, Calendula Officinalis Flower Extract, Chamomilla Recutita (Matricaria) Flower Extract, Nasturtium Officinale (Watercress) Flower/Leaf Extract, Spiraea Ulmaria (Meadowsweet) Flower Extract, Sodium Lauroyl Methyl Isethionate, Xanthan Gum, Cocamidopropyl Betaine, Citric Acid, Sodium Phytate, Melia Azadirachta Flower Extract, Melia Azadirachta Leaf Extract, Corallina Officinalis Extract, Ocimum Sanctum Leaf Extract, Curcuma Longa (Turmeric) Root Extract, Ocimum Basilicum (Basil) Flower/Leaf Extract, Coccinia Indica Fruit Extract, Solanum Melongena (Eggplant) Fruit Extract, Coco-Glucoside, Lauryl Glucoside, Sodium Methyl Oleoyl Taurate, Tocopheryl Acetate (Vitamin E), Guar Hydroxypropyltrimonium Chloride, Sodium Benzoate, Ethylhexylglycerin, Potassium Sorbate, Sodium Hydroxide
Directions from packaging:
Gently massage baby's hair, scalp and body avoiding the eye area. Rinse thoroughly.
Warnings from packaging:
Although product smells yummy, for external use only. Avoid contact with eyes. When using a product for the first time, it is recommended to test it on a small area and monitor for skin reaction during 24 hours before applying to a larger area. If irritation occurs, stop use and contact your physician. Keep out of reach of children.","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies"
Olivarrier,Olivarrier Baby Organic Ground Top to Toe Wash,EWG Verified,Baby Soap,,,,,"Ingredients from packaging:
Water, Lauryl Glucoside, Glycerin, Pentylene Glycol, Coco-betaine, Camellia Sinensis Leaf, Decyl Glucoside, Sodium Chloride, Sodium Cocoamphoacetate, Citric Acid, Pyrus Communis (Pear) Fruit Extract, Rosa Damascena Flower Water, Iris Florentina Root Extract, Hedera Helix (Ivy) Leaf/Stem Extract, Cucumis Melo (Melon) Fruit Extract, Hippophae Rhamnoides Fruit Extract, Vegetable Oil, Squalane, Simmondsia Chinensis (Jojoba) Seed Oil, Salvia Hispanica Seed Oil, Persea Gratissima (Avocado) Oil, Helianthus Annuus (Sunflower) Seed Oil, Argania Spinosa Kernel Oil, Olea Europaea (Olive) Fruit Oil, Calendula Officinalis Flower Extract, Butyrospermum Parkii (Shea) Butter, Rosmarinus Officinalis (Rosemary) Leaf Extract, Ceramide NP, Phytosphingosine
Warnings from packaging:
1. Stop using the product at the following symptoms, and consult with a dermatologist as the symptom would deteriorate if used continuously.
A) Symptoms such as red spots, swelling, itching or irritation during the use.
B) The above symptoms on the applied part due to direct sunlight.
2. Do not use the product on the part with a scar, eczema or dermatitis.
3. Precautions at Storage & Handling.
A) Close the cover after use.
B) Keep out of reach of the children.
C) Do not store in a place of high temperature, low temperature of under direct sunlight.","EWG Verified,Product's animal testing policies,Unknown"
Pipette,"Pipette Body Wash + Bubble Bath, Wild Berry",EWG Verified,Baby Soap,,,,,"Ingredients from packaging:
Water/Aqua/Eau, Cocamidopropyl Hydroxysultaine, Sodium Lauroyl Methyl Isethionate, Glycerin, Pyrus Malus (Apple) Fruit Extract, Decyl Glucoside, Caprylyl/Capryl Glucoside, Squalane, Vanillin, Sodium Gluconate, Ionone, Gamma-Undecalactone, Sodium Benzoate, Trisodium Ethylenediamine Disuccinate, Triethyl Citrate, Sodium Dehydroacetate, Benzyl Acetate, Sodium Chloride, Citric Acid","EWG Verified,Product's animal testing policies,Unknown"
ATTITUDE,"ATTITUDE Baby Leaves 2-in-1 Foaming Wash, Apple",EWG Verified,Baby Soap,,,,,"Ingredients from packaging:
Aqua / water / eau, decyl glucoside, coco-glucoside, glycerin, dicaprylyl ether, glyceryl oleate, citric acid, sodium benzoate, lauryl alcohol, potassium sorbate, vaccinium angustifolium (blueberry / bleuet) leaf extract, maltodextrin, moringa oleifera seed extract, triethyl citrate, hexyl acetate (fruit), gamma-undecalactone (sweet fruit), decanal (fruit).
Warnings from packaging:
FOR EXTERNAL USE ONLY.","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies"
Pipette,Pipette Baby Shampoo & Wash,EWG Verified,Baby Shampoo,,,,,"Ingredients from packaging:
Water/Aqua/Eau, Lauryl Glucoside, Sodium Lauroamphoacetate, Glycerin, Citric Acid, Glycolipids, Squalane, Magnesium Chloride, Sodium Benzoate, Sodium Dehydroacetate, Sodium Gluconate
Warnings from packaging:
Use only as directed above. Avoid contact with eyes. For external use only.","EWG Verified,Product's animal testing policies,Unknown"
