Brand,Name,EWG,Category,Cancer,Allergies,Toxicity,Restriction,Label,Certification
ATTITUDE,"ATTITUDE Baby Leaves Body Lotion, Good Night / Almond Milk",EWG Verified,Baby Lotion,,,,,"Ingredients from packaging:
Aqua / water / eau, glycerin, persea gratissima (avocado) oil, butyrospermum parkii (shea) butter, dicaprylyl ether, tapioca starch, propanediol dicaprylate / caprate, isoamyl laurate, glyceryl stearate, polyglyceryl-2 stearate, stearyl alcohol, levulinic acid, p-anisic acid, sodium levulinate, citric acid, xanthan gum, vaccinium angustifolium (blueberry / bleuet) leaf extract, chamomilla recutita (matricaria) flower extract, moringa oleifera seed extract, maltodextrin, linalyl acetate (herbal), vanillin.
Warnings from packaging:
FOR EXTERNAL USE ONLY.","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies"
Daily Jungle Kids,Daily Jungle Kids Rush Brush,EWG Verified,Baby Lotion,,,,,"Ingredients from packaging:
Helianthus Annuus (Sunflower) Seed Oil, Caprylic/Capric Triglyceride, Cocos Nucifera (Coconut) Oil, Glycerin, Water, Avena Sativa (Oat) Kernel Oil, Althaea Officinalis (Marshmallow) Root Extract, Theobroma Cacao (Cocoa) Butter, Butyrospermum Parkii (Shea) Butter, Limnanthes Alba (Meadowfoam) Seed Oil, Hippophae Rhamnoides Oil, Simmondsia Chinensis (Jojoba) Oil, Vanilla Planifolia (Vanilla) Oil, Sucrose Laurate, Sucrose Stearate","EWG Verified,Product's animal testing policies,Unknown"
vivvi &amp; bloom,vivvi & bloom Baby 2-in-1 Face and Body Whip Lotion,EWG Verified,Baby Lotion,,,,,"Ingredients from packaging:
Water, Glycerin, Isopropyl Palmitate, Butyrospermum Parkii (Shea) Butter, Cetyl Alcohol, Vegetable Oil, Caprylyl Glycol, [[DISCLOSED FRAGRANCE]]**, Cetearyl Olivate, Carbomer, 1,2-Hexanediol, Sorbitan Olivate, Sodium Acrylates Crosspolymer-2, Sodium Hydroxide, Hydrogenated Vegetable Oil, Euphorbia Cerifera (Candelilla) Wax, Tropolone
**COMPONENTS: DIHYDRO MYRCENOL, FLOROSA, HEDIONE, HELVETOLIDE, OCTALACTONE GAMMA, PEACH PURE, PRUNOLIDE, TRIETHYL CITRATE","EWG Verified,Product's animal testing policies,PETA: Companies That Do Test on Animals"
Evereden,"Evereden Protecting Baby Face Cream 1, Gel Cream",EWG Verified,Baby Lotion,,,,,"Ingredients from packaging:
Water (Aqua), Simmondsia Chinensis (Jojoba) Seed Oil, Glycerin, Squalane, 1,2-Hexanediol, Cetearyl Olivate, Butyrospermum Parkii (Shea) Butter, Cetearyl Alcohol, Sorbitan Olivate, Propanediol, Hippophae Rhamnoides Seed Oil, Salvia Hispanica Seed Oil, Helianthus Annuus Seed Oil Unsaponifiables, Helianthus Annuus (Sunflower) Seed Oil, Ricinus Communis (Castor) Seed Oil, Phaeodactylum Tricornutum Extract, Oryza Sativa (Rice) Extract, Phytosphingosine, Hydrogenated Castor Oil, Copernicia Cerifera (Carnauba) Wax, Brassica Campestris (Rapeseed) Sterols, Cucumis Sativus (Cucumber) Fruit Extract, Dioctyldodecyl Lauroyl Glutamate, Dimethicone, Sclerotium Gum, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Hydroxyacetophenone, Panthenol, Allantoin, Ceramide Np, Glutamine, Tocopherol
Warnings from packaging:
: External use only. Avoid eye area. Keep out of reach of children","EWG Verified,Product's animal testing policies,Unknown"
made of,Made Of Body Lotion,EWG Verified,Baby Lotion,,,,,"Ingredients from packaging:
Water, Organic Soap Nut Juice, Organic Aloe Vera Juice, Baking Soda, Organic Coconut Oil, Potassium Hydroxide*, Sodium Silicate, Organic Rosemary Extract, Non-GMO Mixed Tocopherols","EWG Verified,Product's animal testing policies,Unknown"
Mustela,"Mustela Baby-Child Hydrating Cream with Olive Oil and Aloe, Fragrance Free",EWG Verified,Baby Lotion,,,,,"Ingredients from packaging:
WATER, ALOE BARBADENSIS (ALOE VERA) LEAF JUICE*, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL*, GLYCERIN, POLYGLYCERYL-3 DISTEARATE, C10-18 TRIGLYCERIDES, OLEA EUROPAEA (OLIVE) FRUIT OIL*, GLYCERYL STEARATE CITRATE, LEVULINIC ACID, SCLEROTIUM GUM, SODIUM STEAROYL GLUTAMATE, SODIUM BENZOATE, SODIUM LEVULINATE, TOCOPHEROL, XANTHAN GUM, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL.","EWG Verified,Product's animal testing policies,Unknown"
Bare Nuhcessities,Bare Nuhcessities Bare Balancing Baby Lotion,EWG Verified,Baby Lotion,,,,,"Ingredients from packaging:
Water, Lauramidopropyl Betaine, Sodium Cocoamphoacetate, Glyceryl Oleate Citrate, Sodium Chloride, Caprylic/Capric Triglyceride, Butyrospermum Parkii (Shea) Butter, Xanthan Gum, Citric Acid, Allantoin, Niacinamide, Decyl Glucoside, Lauryl Glucoside, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Hexylene glycol, Boswellia Carterii Oil (Frankincense oil), Anthemis Nobilis Flower Oil (Chamomile oil)
Warnings from packaging:
Patch test and discontinue use if irritation occurs.","EWG Verified,Product's animal testing policies,Unknown"
Evereden,"Evereden Baby Moisturizing Lotion, Fragrance Free",EWG Verified,Baby Lotion,,,,,"Ingredients from packaging:
Water (Aqua), Persea Gratissima (Avocado) Oil**, Cocos Nucifera (Coconut Oil)**, Vitis Vinifera (Grape) Seed Oil**, Dimethicone, Glycerin, Avena Sativa (Oat) Kernel Flour*, Butyrospermum Parkii (Shea) Butter, Glyceryl Stearate*, Cetearyl Olivate, Sorbitan Olivate, Glyceryl Caprylate*, Palmitic Acid, Helianthus Annuus (Sunflower) Seed Oil**, Stearic Acid, Sodium Stearoyl Glutamate, Carbomer, Caprylhydroxamic Acid, Sodium Hydroxide, Cucumis Sativus (Cucumber) Fruit Extract*, Sodium Chloride, Sodium Carbonate, Chenopodium Quinoa Seed Extract*
Warnings from packaging:
External use only.
Keep out of children.","EWG Verified,Product's animal testing policies,Unknown"
ATTITUDE,"ATTITUDE Oatmeal Sensitive Natural Baby Care Body Lotion, Unscented",EWG Verified,Baby Lotion,,,,,"Ingredients from packaging:
Aqua, vegetable glycerin, cocos nucifera (coconut) oil, caprylic/capric triglyceride, cetearyl alcohol, tapioca starch, butyrospermum parkii (shea) butter, isoamyl laurate, polyglyceryl-2 stearate, avena sativa (oat/avoine) kernel flour, glyceryl stearate, stearyl alcohol, caprylyl glycol, xanthan gum, magnolol, honokiol, vitis vinifera (grape) seed oil, citric acid
Warnings from packaging:
For external use only","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies"
Evereden,"Evereden Protecting Baby Face Cream 3, Rich Cream",EWG Verified,Baby Lotion,,,,,"Ingredients from packaging:
Water (Aqua), Glycerin, Squalane, Simmondsia Chinensis (Jojoba) Seed Oil, Butyrospermum Parkii (Shea) Butter, Cetearyl Alcohol, Cetearyl Olivate, 1,2-Hexanediol, Sorbitan Olivate, Sclerotium Gum, Propanediol, Hippophae Rhamnoides Seed Oil, Salvia Hispanica Seed Oil, Helianthus Annuus Seed Oil Unsaponifiables, Helianthus Annuus (Sunflower) Seed Oil, Ricinus Communis (Castor) Seed Oil, Butyrospermum Parkii (Shea) Butter Extract, Phaeodactylum Tricornutum Extract, Oryza Sativa (Rice) Extract, Phytosphingosine, Hydrogenated Castor Oil, Copernicia Cerifera (Carnauba) Wax, Brassica Campestris (Rapeseed) Sterols, Palmaria Palmata Extract, Maltodextrin, Cucumis Sativus (Cucumber) Fruit Extract, Dioctyldodecyl Lauroyl Glutamate, Dimethicone, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Hydroxyacetophenone, Panthenol, Allantoin, Ceramide NP, Glutamine, Tocopherol
Warnings from packaging:
: External use only. Avoid eye area. Keep out of reach of children","EWG Verified,Product's animal testing policies,Unknown"
Dabble Ducky,Dabble Ducky Infant Balm,EWG Verified,Baby Lotion,,,,,"Ingredients from packaging:
Water (Aqua), Jojoba Esters, Cetearyl Alcohol, Brassica Alcohol, Brassicyl Valinate Esylate, Beta-Glucan, Glycerin, Hydrolyzed Jojoba Esters, Caprylhydroxamic Acid, Glyceryl Caprylate","EWG Verified,Product's animal testing policies,Unknown"
Proudly,Proudly Ultra-Rich Body Butter,EWG Verified,Baby Lotion,,,,,"Ingredients from packaging:
ORGANIC CASTOR SEED OIL, ORGANIC SWEET ALMOND OIL, ORGANIC COCONUT OIL, ORGANIC BEESWAX, ORGANIC SHEA BUTTER, ORGANIC TAPIOCA STARCH, TOCOPHEROL, ORGANIC SUNFLOWER SEED OIL, ORGANIC CALENDULA OFFICINALIS FLOWER EXTRACT","EWG Verified,Product's animal testing policies,Leaping Bunny"
Pipette,"Pipette Baby Lotion, Rose + Geranium",EWG Verified,Baby Lotion,,,,,"Ingredients from packaging:
Water/Aqua/Eau, Squalane, Glycerin, Caprylic/Capric Triglyceride, Cetearyl Olivate, Sorbitan Olivate, Punica Granatum Sterols, Ceramide NP, Rosa Damascena Extract, Pelargonium Graveolens Flower Oil, Sodium Carbomer, Pogostemon Cablin Leaf Oil, Potassium Sorbate, Triethyl Citrate, Phenethyl Alcohol, Ethylhexylglycerin, Hydroxyacetophenone, Propanediol, Phytic Acid.
Warnings from packaging:
Use only as directed above. Avoid contact with eyes. For external use only.","EWG Verified,Product's animal testing policies,Unknown"
Mustela,"Mustela Soothing Moisturizing Face Cream, Fragrance Free",EWG Verified,Baby Lotion,,,,,"Ingredients from packaging:
AQUA/WATER/EAU, TRIISOSTEARIN, PROPANEDIOL DICAPRYLATE, DICAPRYLYL CARBONATE, C12-16 ALCOHOLS, 1,2-HEXANEDIOL, GLYCERIN, GLYCERYL STEARATE SE, SODIUM ACRYLATES COPOLYMER, HYDROGENATED LECITHIN, PALMITIC ACID, CETYL ALCOHOL, MICROCRYSTALLINE CELLULOSE, GLYCERYL CAPRYLATE, CAPRYLYL GLYCOL, LECITHIN, DIPOTASSIUM GLYCYRRHIZATE, TOCOPHEROL, XANTHAN GUM, MALTODEXTRIN*, SACCHARIDE HYDROLYSATE*, CITRIC ACID, PERSEA GRATISSIMA (AVOCADO) FRUIT EXTRACT.","EWG Verified,Product's animal testing policies,Unknown"
Babo Botanicals,Babo Botanicals Sensitive Baby Daily Hydra Lotion,EWG Verified,Baby Lotion,,,,,"Ingredients from packaging:
WATER, CARTHAMUS TINCTORIUS (SAFFLOWER) SEED OIL*, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL*, GLYCERIN, EMULSIFYING WAX, GLYCERYL STEARATE SE, AVENA SATIVA (OAT) KERNEL FLOUR, CALENDULA OFFICINALIS FLOWER EXTRACT*, BUTYROSPERMUM PARKII (SHEA) BUTTER, SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, TOCOPHERYL ACETATE, CETYL ALCOHOL, CAPRYLHYDROXAMIC ACID, GLYCERYL CAPRYLATE, CHAMOMILLA RECUTITA (MATRICARIA) FLOWER EXTRACT*, NASTURTIUM OFFICINALE (WATERCRESS) FLOWER/LEAF EXTRACT*, PUERARIA LOBATA (KUDZU) ROOT EXTRACT*, SPIRAEA ULMARIA (MEADOWSWEET) FLOWER EXTRACT*, XANTHAN GUM, HIPPOPHAE RHAMNOIDES (SEA BUCKTHORN) OIL.","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies"
Earnest Mom,Earnest Mom Calendula Butter Baby Cream,EWG Verified,Baby Lotion,,,,,"Ingredients from packaging:
Organic Aloe barbadensis (Aloe) Juice, Organic Butyrospermum Parkii (Shea Butter), Organic Alcohol, Organic Theobroma Cacao (Cocoa Butter), Cetyl Alcohol, Stearyl Alcohol, Polysorbate 60, Persea Gratissima (Avocado) Fruit Oil, Glycerin, Daucus Carota Sativa (Carrot) Seed Oil, Hamamelis Virginiana (Witch Hazel) Water, Vitamin E (Tocopherol), Helianthus Annuus (Sunflower) Seed Oil, Rosa Damascena (Rose) Flower Water, Organic Calendula Officinalis (Calendula) Flower Extract, Mangifera Indica (Mango) Seed Butter, Garcinia Indica (Kokum) Seed Butter, Stearic Acid, Xanthan Gum
Warnings from packaging:
Keep out of reach of children. For external use only. Avoid contact with eyes. If any adverse reaction develops, stop use & contact your physician.","EWG Verified,Product's animal testing policies,Unknown"
Baja Baby,Baja Baby Soft Citrus Body Lotion,EWG Verified,Baby Lotion,,,,,"Ingredients from packaging:
Glacial Water (Aqua), Organic Persea Gratissima (Avocado) Oil, Organic Vitis Vinifera (Grape) Seed Oil, Organic Prunus Amygdalus Dulcis (Sweet Almond) Oil, Stearic Acid, Organic Glycerine, Cetearyl Alcohol, Isopropyl Myristate, Euphorbia Cerifera (Candelilla) Wax, Shea Butter (Butyrospermum Parkii), Pro-Vitamin B5 (Panthenol), Allantoin, Organic Citrus Paradisi (Pink Grapefruit) Peel Oil, Organic Citrus Reticulate (Tangerine) Oil, Ylang Ylang (Canaga Odorata) Flower Oil, Glucose, Glucose Oxidase, Lactoperoxidase.
Warnings from packaging:
None","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies"
Healthybaby,Healthybaby Our Moisturizing Cream,EWG Verified,Baby Lotion,,,,,"Ingredients from packaging:
Water/Aqua, Butyrospermum Parkii (Shea) Butter*, Glycerin*, Caprylic/Capric Triglyceride*, Helianthus Annuus (Sunflower) Seed Oil, Persea Gratissima (Avocado) Oil*, Glyceryl Stearate SE, Cetyl Alcohol, Cetearyl Alcohol, Ceramide NP, Ceramide AP, Ceramide EOP, Lactobacillus, Alpha-Glucan Oligosaccharide, Polymnia Sonchifolia Root Juice, Calendula Officinalis Flower Extract*, Calendula Officinalis Flower Oil, Aloe Barbadensis Leaf Juice*, Anthemis Nobilis (Roman Chamomile) Oil*, Simmondsia Chinensis (Jojoba) Seed Oil*, Carthamus Tinctorius Oleosomes, Tocopherol, Phytosphingosine, Gluconolactone, Sodium Stearoyl Glutamate, Xanthan Gum, Sodium Benzoate, Potassium Sorbate, Sodium Lauroyl Lactylate, Carbomer, Cholesterol, Maltodextrin.","EWG Verified,Product's animal testing policies,Unknown"
Whamisa,Whamisa Organic Aloe Baby Soothing Balm,EWG Verified,Baby Lotion,,,,,"Ingredients from packaging:
*Corylus Avellana (Hazel) Seed Oil, *Butyrospermum Parkii (Shea Butter), *Beeswax, *Olea Europaea (Olive) Fruit Oil, Euphorbia Cerifera (Candelilla) Wax, *Theobroma Cacao (Cocoa) Seed Butter, *Prunus Armeniaca (Apricot) Kernel Oil, *Camellia Japonica Seed Oil, *Lactobacillus/Maculata Aloe Leaf/Molasses Ferment Filtrate, Daucus Carota Sativa (Carrot) Seed Oil, ***Scutellaria Baicalensis Root Extract, ***Paeonia Suffruticosa Root Extract, ***Glycyrrhiza Glabra (Licorice) Root Extract, Jasminum Grandiflorum (Jasmine) Oil, Salvia Officinalis (Sage) Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Aniba Rosaeodora (Rosewood) Wood Oil.
Warnings from packaging:
[Precautions] Stop use if product causes irritation. If symptoms continue, seek medical advice. Do not use on wounds. Keep out of direct sunlight and extreme temperatures. For external use. Keep out of reach of children.","EWG Verified,Product's animal testing policies,Unknown"
vivvi &amp; bloom,"vivvi & bloom Baby 2-in-1 Face and Body Whip Lotion, Fragrance Free",EWG Verified,Baby Lotion,,,,,"Ingredients from packaging:
Water, Glycerin, Isopropyl Palmitate, Butyrospermum Parkii (Shea) Butter, Cetyl Alcohol, Vegetable Oil, Caprylyl Glycol, Cetearyl Olivate, Carbomer, 1,2-Hexanediol, Sorbitan Olivate, Sodium Acrylates Crosspolymer-2, Sodium Hydroxide, Hydrogenated Vegetable Oil, Euphorbia Cerifera (Candelilla) Wax, Tropolone","EWG Verified,Product's animal testing policies,PETA: Companies That Do Test on Animals"
Healthybaby,Healthybaby Our Baby Balm,EWG Verified,Baby Lotion,,,,,"Ingredients from packaging:
Cocos Nucifera (Coconut) Oil*, Helianthus Annuus (Sunflower) Seed Oil*, Ricinus Communis (Castor) Seed Oil*, Polyhydroxystearic Acid, Cera Alba (Beeswax)*, Helianthus Annuus (Sunflower) Seed Wax, Caprylic/Capric Triglyceride*, Manuka Honey (Mel), Squalane, Carica Papaya (Papaya) Seed Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract*, Lactobacillus, Alpha-Glucan Oligosaccharide, Maltodextrin, Polymnia Sonchifolia Root Juice","EWG Verified,Product's animal testing policies,Unknown"
Pipette,Pipette Balm Stick,EWG Verified,Baby Lotion,,,,,"Ingredients from packaging:
Squalane, Helianthus Annuus (Sunflower) Seed Wax, Stearyl Behenate, Polyhydroxystearic Acid, Jojoba Esters, Mangifera Indica (Mango) Seed Butter, Ceramide NP, Bisabolol, Tocopherol, Glyceryl Caprylate, Glyceryl Undecylenate
Warnings from packaging:
Use only as directed above. Avoid contact with eyes. For external use only.","EWG Verified,Product's animal testing policies,Unknown"
Proudly,Proudly Hydrating Baby Lotion,EWG Verified,Baby Lotion,,,,,"Ingredients from packaging:
aqua/water/eau, isopropyl myristate, isopropyl palmitate, glycerin, cetearyl olivate, glyceryl stearate, cetearyl alcohol, dimethicone, sorbitan olivate, anthemis nobilis flower oil, helianthus annuus (sunflower) seed oil, lavandula hybrida oil, salvia sclarea (clary) oil, butyrospermum parkii (shea) butter, simmondsia chinensis (jojoba) seed oil, butylene glycol, avena sativa (oat) bran extract, calendula officinalis flower extract, citric acid, tocopherol, leuconostoc/radish root ferment filtrate, aloe barbadensis leaf juice, xanthan gum, sodium benzoate, ethylhexylglycerin, phenoxyethanol
Directions from packaging:
Hydrate your littlest love s extra-special skin with this lightweight, non-greasy lotion that leaves them feeling soft and moisturized.
Tip: massage into skin at every roll and curve, paying special attention to elbows, knees and knuckles. No silly stuff! Avoid contact with eyes, for external use only.","EWG Verified,Product's animal testing policies,Leaping Bunny"
Babo Botanicals,"Babo Botanicals Sensitive Baby Miracle Cream, Fragrance Free",EWG Verified,Baby Lotion,,,,,"Ingredients from packaging:
Water (Aqua), Helianthus Annuus (Sunflower) Seed Oil, Caprylic/Capric Triglyceride, Ceteraryl Alcohol, Glyceryl Stearate Citrate, Glycerin, Aloe Barbadensis (Aloe Vera) Leaf Juice*, Butyrospermum Parkii (Shea) Butter, Argania Spinosa (Argan) Kernel Oil*, Cocos Nucifera (Coconut) Oil*, Olea Europaea (Olive) Fruit Oil*, Tocopherol, Rosa Canina Seed Oil, Calendula Officinalis Flower Oil, Cetearyl Glucoside, Avena Sativa (Oat) Kernel Extract, Cyamopsis Tetragonoloba Gum, Xanthan Gum, Glyceryl Caprylate, Caprylhydroxamic Acid, Calendula Officinalis Flower Extract*, Chamomile Recutita (Matricaria) Flower Extract*, Nasturtium Officinale Flower/Leaf Extract*, Spiraea Ulmaria Flower Extract*.
Warnings from packaging:
For external use only. Discontinue use if irritation or redness
occurs. Keep out of reach of children.","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies"
