Brand,Name,EWG,Category,Cancer,Allergies,Toxicity,Restriction,Label,Certification
Beautycounter,"Beautycounter Lid Glow Cream Shadow, Sepia",EWG Verified,Eye Shadow,,,,,"Ingredients from packaging:
Aqua/Water/Eau, Mica, Zea Mays (Corn) Starch*, Coconut Alkanes, Glycerin, Polyglyceryl-6 Distearate, Di-C20-40 Alkyl Dimer Dilinoleate, Brassica Campestris/Aleurites Fordi Oil Copolymer, Cetyl Alcohol, Capryloyl Glycerin/Sebacic Acid Copolymer, Gluconolactone, Jojoba Esters, Glyceryl Behenate, Bentonite, Butyrospermum Parkii (Shea) Butter*, Cocos Nucifera (Coconut) Oil*, Acacia Decurrens Flower Wax, Microcrystalline Cellulose, Helianthus Annuus (Sunflower) Seed Wax, Aloe Barbadensis Leaf Juice*, Chamomilla Recutita (Matricaria) Flower Extract, Cucumis Sativus (Cucumber) Fruit Extract, Polyglyceryl-3 Beeswax, Tocopheryl Acetate, Sodium Stearoyl Glutamate, Hydroxyacetophenone, Xanthan Gum, Coco-Caprylate/Caprate, Cellulose Gum, Polyglycerin-3, Sodium Benzoate, Calcium Gluconate, Sodium Hydroxide, Sodium Chloride, Tocopherol, Tin Oxide, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77499).","EWG Verified,Product's animal testing policies,Leaping Bunny"
Beautycounter,"Beautycounter Lid Glow Cream Shadow, Flash",EWG Verified,Eye Shadow,,,,,"Ingredients from packaging:
Aqua/Water/Eau, Mica, Zea Mays (Corn) Starch*, Coconut Alkanes, Glycerin, Polyglyceryl-6 Distearate, Di-C20-40 Alkyl Dimer Dilinoleate, Brassica Campestris/Aleurites Fordi Oil Copolymer, Cetyl Alcohol, Capryloyl Glycerin/Sebacic Acid Copolymer, Gluconolactone, Jojoba Esters, Glyceryl Behenate, Bentonite, Butyrospermum Parkii (Shea) Butter*, Cocos Nucifera (Coconut) Oil*, Acacia Decurrens Flower Wax, Microcrystalline Cellulose, Helianthus Annuus (Sunflower) Seed Wax, Aloe Barbadensis Leaf Juice*, Chamomilla Recutita (Matricaria) Flower Extract, Cucumis Sativus (Cucumber) Fruit Extract, Polyglyceryl-3 Beeswax, Tocopheryl Acetate, Sodium Stearoyl Glutamate, Hydroxyacetophenone, Xanthan Gum, Coco-Caprylate/Caprate, Cellulose Gum, Polyglycerin-3, Sodium Benzoate, Calcium Gluconate, Sodium Hydroxide, Sodium Chloride, Tocopherol, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77499).","EWG Verified,Product's animal testing policies,Leaping Bunny"
Sally B&#39;s Skin Yummies,"Sally B's Skin Yummies B Smudged, Smokey Blue (2022 formulation)",EWG Verified,Eye Shadow,,,,,"Ingredients from packaging:
Organic Cocos Nucifera (Coconut) Oil, Organic Theobroma Cacao (Cocoa) Seed Butter, Organic Argania spinosa (Argan) oil, Organic Beeswax, Infused Organic Calendula officinalis (Flower), Tocopherols, Mica","EWG Verified,Product's animal testing policies,Leaping Bunny"
EARTHA,"EARTHA The Break of Dawn Eye Shadow Palette, B/C/D/F/H/I",EWG Verified,Eye Shadow,,,,,"Ingredients from packaging:
Mica, Silica, Magnesium Stearate, Dimethicone, Hydrogenated Polyisobutene, Octyldodecyl Stearoyl Stearate, Bis-Diglyceryl Polyacyladipate-2, Caprylyl Glycol, Hydroxyacetophenone, Aluminum Hydroxide, Tocopherol, Kaolin, May Contain(+/-):Titanium Dioxide(CI 77891), Iron Oxides(CI 77491), Iron Oxides(CI 77492), Iron Oxides(CI 77499)
Warnings from packaging:
Cautions: If you accidentally get into your eyes, please rinse with plenty of water. If you feel unwell after use, please stop using and seek medical advice immediately.","EWG Verified,Product's animal testing policies,Unknown"
Rejuva Minerals,"Rejuva Minerals Multi Purpose Pressed Powder For Eyes, Iris",EWG Verified,Eye Shadow,,,,,"Ingredients from packaging:
Boron Nitride, Lauroyl Lysine, Kaolin, Copernicia Cerifera (Carnauba) Wax*, Simmondsia Chinensis (Jojoba) Seed Oil*, Caprylyl Glycol, Tocopherol, Santalum Album (Sandalwood)*, Vitis Vinifera (Grape) Seed Oil*, Vaccinium Macrocarpon (Cranberry) Seed Oil*, May Contain: Iron Oxide CI 77491, Manganese Violet CI 77742, Iron Oxide CI 77499","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies"
Sally B&#39;s Skin Yummies,"Sally B's Skin Yummies B Smudged, Smokey Charcoal (2022 formulation)",EWG Verified,Eye Shadow,,,,,"Ingredients from packaging:
Organic Cocos Nucifera (Coconut) Oil, Organic Theobroma Cacao (Cocoa) Seed Butter, Organic Argania spinosa (Argan) oil, Organic Beeswax, Infused Organic Calendula officinalis (Flower), Tocopherols, Mica","EWG Verified,Product's animal testing policies,Leaping Bunny"
Rejuva Minerals,"Rejuva Minerals Multi Purpose Pressed Powder For Eyes, Brazilian Brown",EWG Verified,Eye Shadow,,,,,"Ingredients from packaging:
Boron Nitride, Lauroyl Lysine, Kaolin, Copernicia Cerifera (Carnauba) Wax*, Simmondsia Chinensis (Jojoba) Seed Oil*, Vitis Vinifera (Grape) Fruit Extract*, Vaccinium Corymbosum (Blueberry) Fruit Extract*, May Contain: Iron Oxide CI 77491 Iron Oxide CI 77499 Iron Oxide CI 77492
Warnings from packaging:
n/a","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies"
Rejuva Minerals,"Rejuva Minerals Multi Purpose Pressed Powder For Eyes, Mocha Latte'",EWG Verified,Eye Shadow,,,,,"Ingredients from packaging:
Boron Nitride, Copernicia Cerifera (Carnauba) Wax*, Lauroyl Lysine, Kaolin, Simmondsia Chinensis (Jojoba) Seed Oil*, Vitis Vinifera (Grape) Fruit Extract*, Vaccinium Corymbosum (Blueberry) Fruit Extract*, May Contain: Iron Oxide CI 77491, CI 77499, CI 77492. *USDA Certified Organic
Warnings from packaging:
0","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies"
Beautycounter,"Beautycounter Lid Glow Cream Shadow, Gleam",EWG Verified,Eye Shadow,,,,,"Ingredients from packaging:
Aqua/Water/Eau, Mica, Zea Mays (Corn) Starch*, Coconut Alkanes, Glycerin, Polyglyceryl-6 Distearate, Di-C20-40 Alkyl Dimer Dilinoleate, Brassica Campestris/Aleurites Fordi Oil Copolymer, Cetyl Alcohol, Capryloyl Glycerin/Sebacic Acid Copolymer, Gluconolactone, Jojoba Esters, Glyceryl Behenate, Bentonite, Butyrospermum Parkii (Shea) Butter*, Cocos Nucifera (Coconut) Oil*, Acacia Decurrens Flower Wax, Microcrystalline Cellulose, Helianthus Annuus (Sunflower) Seed Wax, Aloe Barbadensis Leaf Juice*, Chamomilla Recutita (Matricaria) Flower Extract, Cucumis Sativus (Cucumber) Fruit Extract, Polyglyceryl-3 Beeswax, Tocopheryl Acetate, Sodium Stearoyl Glutamate, Hydroxyacetophenone, Xanthan Gum, Coco-Caprylate/Caprate, Cellulose Gum, Polyglycerin-3, Sodium Benzoate, Calcium Gluconate, Sodium Hydroxide, Sodium Chloride, Tocopherol, Tin Oxide, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77499), Bismuth Oxychloride (CI 77163).","EWG Verified,Product's animal testing policies,Leaping Bunny"
C&#39;est Moi,C'est Moi Visionary Metallic Makeup Crayons,EWG Verified,Eye Liner,,,,,"Ingredients from packaging:
/INGR DIENTS: Isododecane, Mica, Polymethylsilsesquioxane, Synthetic Wax, Hydrogenated Polydicyclopentadiene, Hydrogenated Poly (C6-14 Olefin), Hydrogenated Polydecene, Hydrogenated Polyisobutene, Polybutene, Silica, Synthetic Fluorphlogopite* , Nylon-12, Glyceryl Caprylate, Polyethylene, Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate, Synthetic Beeswax, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Copernicia Cerifera (Carnauba) Wax/Cire de carnauba, Tin Oxide* , May Contain/Peut contenir (+/-): Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499).
Warnings from packaging:
Not intended for use on lips","EWG Verified,Product's animal testing policies,Unknown"
Rejuva Minerals,"Rejuva Minerals Multi Purpose Pressed Powder For Eyes & Face, White Diamond",EWG Verified,Blush,,,,,"Ingredients from packaging:
Boron Nitride, Mica, Copernicia Cerifera (Carnauba) Wax*, Simmondsia Chinensis (Jojoba) Seed Oil*, Lauroyl Lysine, Kaolin, Vitis Vinifera (Grape) Fruit Extract*, Vaccinium Corymbosum (Blueberry) Fruit Extract*, May Contain: Titanium Dioxide CI 77891
Warnings from packaging:
n/a","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies"
EARTHA,"EARTHA The Break of Dawn Eye Shadow Palette, A",EWG Verified,Eye Shadow,,,,,"Ingredients from packaging:
Mica, Titanium Dioxide(CI 77891), Silica, Magnesium Stearate, Dimethicone, Hydrogenated Polyisobutene, Octyldodecyl Stearoyl Stearate, Bis-Diglyceryl Polyacyladipate-2, Iron Oxides(CI 77491), Caprylyl Glycol, Hydroxyacetophenone, Iron Oxides(CI 77492), Tocopherol, Tin Oxide, Iron Oxides(CI 77499), Aluminum Hydroxide, Kaolin
Warnings from packaging:
Cautions: If you accidentally get into your eyes, please rinse with plenty of water. If you feel unwell after use, please stop using and seek medical advice immediately.","EWG Verified,Product's animal testing policies,Unknown"
Rejuva Minerals,"Rejuva Minerals Multi Purpose Pressed Powder For Eyes & Face, Tropical Sunset",EWG Verified,Eye Shadow,,,,,"Ingredients from packaging:
Boron Nitride, Lauroyl Lysine, Kaolin, Copernicia Cerifera (Carnauba) Wax*, Simmondsia Chinensis (Jojoba) Seed Oil*, Caprylyl Glycol, Tocopherol, Santalum Album (Sandalwood)*, Vitis Vinifera (Grape) Seed Oil*, Vaccinium Macrocarpon (Cranberry) Seed Oil*, May Contain: Iron Oxide CI 77491, Manganese Violet CI 77742","EWG Verified,Product's animal testing policies,PETA Cruelty-free Companies"
Beautycounter,"Beautycounter Lid Glow Cream Shadow, Twinkle",EWG Verified,Eye Shadow,,,,,"Ingredients from packaging:
Aqua/Water/Eau, Mica, Zea Mays (Corn) Starch*, Coconut Alkanes, Glycerin, Polyglyceryl-6 Distearate, Di-C20-40 Alkyl Dimer Dilinoleate, Brassica Campestris/Aleurites Fordi Oil Copolymer, Cetyl Alcohol, Capryloyl Glycerin/Sebacic Acid Copolymer, Gluconolactone, Jojoba Esters, Glyceryl Behenate, Bentonite, Butyrospermum Parkii (Shea) Butter*, Cocos Nucifera (Coconut) Oil*, Acacia Decurrens Flower Wax, Microcrystalline Cellulose, Helianthus Annuus (Sunflower) Seed Wax, Aloe Barbadensis Leaf Juice*, Chamomilla Recutita (Matricaria) Flower Extract, Cucumis Sativus (Cucumber) Fruit Extract, Polyglyceryl-3 Beeswax, Tocopheryl Acetate, Sodium Stearoyl Glutamate, Hydroxyacetophenone, Xanthan Gum, Coco-Caprylate/Caprate, Cellulose Gum, Polyglycerin-3, Sodium Benzoate, Calcium Gluconate, Sodium Hydroxide, Sodium Chloride, Tocopherol, Tin Oxide, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77499).","EWG Verified,Product's animal testing policies,Leaping Bunny"
Moonrise Creek,"Moonrise Creek Mineral Eye Shadows, Pollen",01,Eye Shadow,LOW,LOW,LOW,LOW,"Ingredients from packaging:
Mica (Earth Minerals)","Product's animal testing policies,Unknown"
,"Nature's Brands Natural Mineral Pearl Eyeshadow, Tequila Sunrise",01,Eye Shadow,LOW,LOW,LOW,LOW,"Ingredients from packaging:
Mica (77019), Titanium Dioxide (77891), Iron Oxide (77491)","Product's animal testing policies,Unknown"
,"Nature's Brands Natural Mineral Pearl Eyeshadow, Swiss Chocolate",01,Eye Shadow,LOW,LOW,LOW,LOW,"Ingredients from packaging:
Mica (77019), Titanium Dioxide (77891), Iron Oxide (77491)","Product's animal testing policies,Unknown"
,"Nature's Brands Natural Mineral Pearl Eyeshadow, Cherry Blossom",01,Eye Shadow,LOW,LOW,LOW,LOW,"Ingredients from packaging:
Mica (77019), Titanium Dioxide (77891), Iron Oxide (77491)","Product's animal testing policies,Unknown"
,"Joy Lorraine Mineral Eyez, Pink Icing",01,Eye Shadow,LOW,LOW,LOW,LOW,"Ingredients from packaging:
Mica, Titanium Dioxide, Iron Oxide, Ferric Ferro Cyanide.","Product's animal testing policies,Unknown"
,"Nature's Brands Natural Mineral Pearl Eyeshadow, Camelot Rainbow",01,Eye Shadow,LOW,LOW,LOW,LOW,"Ingredients from packaging:
Mica, Titanium Dioxide, Iron Oxide, Tin Oxide","Product's animal testing policies,Unknown"
Moonrise Creek,"Moonrise Creek Mineral Eye Shadows, Smoke",01,Eye Shadow,LOW,LOW,LOW,LOW,"Ingredients from packaging:
Mica (Earth Minerals)","Product's animal testing policies,Unknown"
Clean Faced Cosmetics,"Clean Faced Cosmetics Natural Cake Mascara, Eyeliner, Brow Filler, Cream Eyeshadow, Highlighter, White",01,Bronzer/Highlighter,LOW,LOW,MODERATE,LOW,"Ingredients from packaging:
organic castor oil, organic candelilla wax, white mica (mica, titanium dioxide), kaolin clay","Product's animal testing policies,Unknown"
Rituel de Fille,"Rituel de Fille Ash and Ember Eye Soot, Viscera",01,Eye Shadow,LOW,LOW,LOW,LOW,"Ingredients from packaging:
Mica (CI 77019), Caprylic/Capric Triglycerides, Iron Oxide (CI 77491, CI 77499), Titanium Dioxide (CI 77891), Silica (Silicon Dioxide), Carmine, Aluminum Hydroxide, Stearic Acid, Rosmarinus Officinalis (Rosemary) Leaf Extract, Helianthus Annuus (Sunflower) Seed Oil, Tocopherol (Non-GMO Soy Derived)","Product's animal testing policies,PETA Cruelty-free Companies,Leaping Bunny"
,Color The World Determination Eyeshadow Palette - 'Stand Up To Cancer',01,Eye Shadow,LOW,LOW,LOW,LOW,"Ingredients from packaging:
Micronized Titanium Dioxide, Micronized Zinc Oxide, Kaolin, Zinc Stearate, Magnesium Carbonate, Jojoba Oil, Tocopherol (Vitamin E). May Contain (+/-): Mica (CI 77091), Iron Oxides (CI 77491, 77492, 77499).","Product's animal testing policies,Unknown"
,"Makeup Addiction Pigment, Geisha",01,Eye Shadow,LOW,LOW,LOW,LOW,"Ingredients from packaging:
: Mica, Iron Oxide","Product's animal testing policies,Unknown"
Clean Faced Cosmetics,"Clean Faced Cosmetics Natural Highlighter & Eyeshadow, Beige",01,Bronzer/Highlighter,LOW,LOW,LOW,LOW,"Ingredients from packaging:
kaolin clay, white mica (mica, titanium dioxide -- shimmer version only), organic cocoa powder","Product's animal testing policies,Unknown"
,"Nature's Brands Natural Mineral Pearl Eyeshadow, Blue Pearl",01,Eye Shadow,LOW,LOW,LOW,LOW,"Ingredients from packaging:
Mica, Titanium Dioxide, Ultramarine Blue","Product's animal testing policies,Unknown"
Moonrise Creek,"Moonrise Creek Mineral Eye Shadows, Charcoal",01,Eye Shadow,LOW,LOW,LOW,LOW,"Ingredients from packaging:
Mica (Earth Minerals)","Product's animal testing policies,Unknown"
,"Nature's Brands Natural Mineral Pearl Eyeshadow, Cleopatra",01,Eye Shadow,LOW,LOW,LOW,LOW,"Ingredients from packaging:
Mica, Titanium Dioxide, Iron Oxide, Ferric Ferrocyanide","Product's animal testing policies,Unknown"
,"Color The World Originality Eyeshadow Palette - 'Curamericas Global, together saving lives'",01,Eye Shadow,LOW,LOW,LOW,LOW,"Ingredients from packaging:
Micronized Titanium Dioxide, Micronized Zinc Oxide, Kaolin, Zinc Stearate, Magnesium Carbonate, Jojoba Oil, Tocopherol (Vitamin E). May Contain (+/-): Mica (CI 77091), Iron Oxides (CI 77491, 77492, 77499).","Product's animal testing policies,Unknown"
,"Maybelline New York Shadow Blocks Eye Shadow, West 4th & Perry St",01,Eye Shadow,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
Simmondsia Chinensis Seed Oil/Jojoba Seed Oil, Bis-Diglyceryl Polyacyladipate-2, Dimethicone, Trimethylsiloxysilicate, Silica, Boron Nitride, Lauroyl Lysine, Calcium Aluminum Borosilicate, Caprylyl Glycol, Ethylhexylglycerin, Sodium Dehydroacetate, Tin Oxide, Tocopherol, Calcium Sodium Borosilicate. May Contain: Mica, Ci 77491, Ci 77492, Ci 77499/Iron Oxides, Ci 77891/Titanium Dioxide, Ci 77742/Manganese Violet, Ci 75470/Carmine. Fil T286443/1.","Product's animal testing policies,Unknown"
,"Joy Lorraine Mineral Eyez, Tantalizing",01,Eye Shadow,LOW,LOW,LOW,LOW,"Ingredients from packaging:
Mica, Titanium Dioxide, Iron Oxide, Ferric Ferro Cyanide.","Product's animal testing policies,Unknown"
,"Nature's Brands Natural Mineral Pearl Eyeshadow, Violet Fantasies",01,Eye Shadow,LOW,LOW,LOW,LOW,"Ingredients from packaging:
Mica (77019), Titanium Dioxide (77891), Iron Oxide (77491), Ultramarine Blue","Product's animal testing policies,Unknown"
Moonrise Creek,"Moonrise Creek Mineral Eye Shadows, Sandstone",01,Eye Shadow,LOW,LOW,LOW,LOW,"Ingredients from packaging:
Mica (Earth Minerals)","Product's animal testing policies,Unknown"
Moonrise Creek,"Moonrise Creek Mineral Eye Shadows, Ash",01,Eye Shadow,LOW,LOW,LOW,LOW,"Ingredients from packaging:
Mica (Earth Minerals)","Product's animal testing policies,Unknown"
,"Nature's Brands Natural Mineral Pearl Eyeshadow, Aruban Coral",01,Eye Shadow,LOW,LOW,LOW,LOW,"Ingredients from packaging:
Mica, Titanium Dioxide, Iron Oxide","Product's animal testing policies,Unknown"
Sheer Miracle,"Sheer Miracle Pure Mineral Eye Shadow, Forest",01,Eye Shadow,LOW,LOW,LOW,LOW,"Ingredients from packaging:
Mica, Titanium Dioxide, Iron Oxide, Chromium Oxide Green","Product's animal testing policies,Unknown"
